0,1,2,3,4,5,6
2013/6/18 11:05,50.92500305,57.11875153,42.61250305,0.32220003,2534.962646,0
2013/6/18 12:05,50.83125305,57.40625,42.70625305,0.332200021,2541.206299,0
2013/6/18 13:05,50.90625,57.31874847,42.71250153,0.320200056,2534.962646,0
2013/6/18 14:05,50.81874847,57.10625458,42.64375305,0.320200056,2524.668701,0
2013/6/18 15:05,50.71250153,57.10625458,42.625,0.320200056,2531.418701,0
2013/6/18 16:05,50.80625153,57.10625458,42.64375305,0.323500007,2535.46875,0
2013/6/18 17:05,50.71875,57.05625153,42.53125,0.323500007,2543.737549,0
2013/6/18 18:05,50.51875305,57.40625,42.57500458,0.321200043,2540.362549,0
2013/6/18 19:05,50.71250153,56.95625305,42.51250458,0.320300013,2549.306396,0
2013/6/18 20:05,50.64375305,56.83125305,42.54375458,0.320300013,2547.28125,0
2013/6/18 21:05,50.51250458,56.80625153,42.47499847,0.320300013,2548.293701,0
2013/6/18 22:05,50.61250305,56.85625458,42.55625153,0.325000018,2535.300049,0
2013/6/18 23:05,50.61250305,56.96250153,42.50624847,0.324200004,2532.9375,0
2013/6/19 0:05,50.70625305,56.90625,42.51250458,0.322400004,2535.131348,0
2013/6/19 1:05,50.70625305,56.84375,42.51875305,0.322400004,2528.212646,0
2013/6/19 2:05,50.40625,56.90625,42.51250458,0.322400004,2550.150146,0
2013/6/19 3:05,50.5,56.91249847,42.52500153,0.322400004,2535.131348,0
2013/6/19 4:05,50.51250458,56.90625,42.625,0.320200056,2552.006348,0
2013/6/19 5:05,50.8125,57.11250305,42.61250305,0.320200056,2528.550049,0
2013/6/19 6:05,50.8125,57.09999847,42.63124847,0.320200056,2537.324951,0
2013/6/19 7:05,50.80625153,57.01250458,42.59999847,0.320200056,2540.53125,0
2013/6/19 8:05,50.81874847,57.11250305,42.65000153,0.320200056,2547.112549,0
2013/6/19 9:05,50.71250153,57.20625305,42.64375305,0.327300042,2548.96875,0
2013/6/19 10:05,50.52500153,58.0,42.63750458,0.327300042,2531.418701,0
2013/6/19 11:05,50.71250153,57.13750458,42.80625153,0.324200004,2531.756348,0
2013/6/19 12:05,50.41249847,56.88750458,42.54375458,0.324300021,2538.168701,0
2013/6/19 13:05,50.30000305,56.71250153,42.51250458,0.324300021,2540.193848,0
2013/6/19 14:05,50.21875,56.73125458,42.52500153,0.327200025,2528.043701,0
2013/6/19 15:05,50.21250153,56.80625153,42.51250458,0.32220003,2541.881348,0
2013/6/19 16:05,51.04375458,55.60625458,42.40625,0.32220003,2536.987549,0
2013/6/19 17:05,50.70000458,55.61250305,42.4375,0.32220003,2545.59375,0
2013/6/19 18:05,49.8125,56.4375,42.3125,0.320200056,2539.012451,0
2013/6/19 19:05,50.10625458,56.21875,42.3125,0.320100039,2533.106201,0
2013/6/19 20:05,50.11250305,56.30625153,42.3125,0.320100039,2565.84375,0
2013/6/19 21:05,50.32500458,55.83750153,42.31874847,0.320100039,2533.106201,0
2013/6/19 22:05,50.10625458,56.43125153,42.32500458,0.320100039,2535.300049,0
2013/6/19 23:05,50.3125,56.58125305,42.41875458,0.320100039,2527.875,0
2013/6/20 0:05,50.41249847,56.40625,42.38750458,0.3213,2549.643799,0
2013/6/20 1:05,50.41249847,56.60625458,42.50624847,0.3213,2542.21875,0
2013/6/20 2:05,50.50624847,56.73125458,42.51875305,0.33130005,2539.856201,0
2013/6/20 3:05,50.59999847,56.70625305,42.60625458,0.33130005,2541.881348,0
2013/6/20 4:05,50.60625458,56.70000458,42.61250305,0.33130005,2534.962646,0
2013/6/20 5:05,50.71250153,56.70000458,42.61250305,0.326000005,2536.650146,0
2013/6/20 6:05,50.63750458,56.77500153,42.60625458,0.326000005,2546.943848,0
2013/6/20 7:05,50.60625458,56.84375,42.61250305,0.326000005,2552.175049,0
2013/6/20 8:05,50.60625458,56.81874847,42.51250458,0.326400012,2543.231201,0
2013/6/20 9:05,50.70625305,56.90000153,42.61875153,0.326400012,2549.643799,0
2013/6/20 10:05,50.74375153,57.00624847,42.60625458,0.329000026,2540.193848,0
2013/6/20 11:05,50.71250153,57.03125,42.61250305,0.329000026,2535.46875,0
2013/6/20 12:05,50.50624847,57.51250458,42.67500305,0.329000026,2547.618896,0
2013/6/20 13:05,50.72499847,57.01250458,42.59999847,0.329000026,2537.324951,0
2013/6/20 14:05,50.71875,56.80625153,42.61875153,0.329000026,2553.525146,0
2013/6/20 15:05,50.80625153,57.01250458,42.61875153,0.324200004,2536.818848,0
2013/6/20 16:05,50.80625153,57.01875305,42.64375305,0.324200004,2548.462646,0
2013/6/20 17:05,50.8125,57.11250305,42.71875,0.305700034,2553.693848,0
2013/6/20 18:05,50.61875153,57.14375305,42.61250305,0.331400007,2548.96875,0
2013/6/20 19:05,50.80000305,57.00624847,42.71250153,0.326700002,2539.181396,0
2013/6/20 20:05,50.8125,56.90625,42.64375305,0.3292,2544.243896,0
2013/6/20 21:05,50.73125458,56.83125305,42.59999847,0.324200004,2569.556396,0
2013/6/20 22:05,50.51250458,56.84375,42.61875153,0.322600037,2547.112549,0
2013/6/20 23:05,50.70625305,56.81874847,42.61250305,0.322400004,2550.150146,0
2013/6/21 0:05,50.51875305,57.0,42.57500458,0.337200016,2537.324951,0
2013/6/21 1:05,50.5625,56.80625153,42.58125305,0.328800052,2552.34375,0
2013/6/21 2:05,50.51250458,56.61875153,42.61250305,0.319400042,2521.800049,0
2013/6/21 3:05,50.33125305,56.41875458,42.49375153,0.327200025,2524.668701,0
2013/6/21 4:05,50.22499847,56.51250458,42.50624847,0.329600006,2561.962646,0
2013/6/21 5:05,50.11875153,56.50624847,42.50624847,0.319800049,2545.762451,0
2013/6/21 6:05,50.50624847,56.51250458,42.51250458,0.324400038,2529.731201,0
2013/6/21 7:05,50.30625153,56.52500153,42.60625458,0.332200021,2561.118896,0
2013/6/21 8:05,50.51250458,56.55625153,42.58125305,0.331500024,2520.449951,0
2013/6/21 9:05,50.45625305,56.65000153,42.57500458,0.316700011,2542.556396,0
2013/6/21 10:05,50.61250305,56.73125458,42.60625458,0.325800031,2517.918701,0
2013/6/21 11:05,50.60625458,56.70625305,42.60625458,0.327200025,2538.506348,0
2013/6/21 12:05,50.3125,56.91875458,42.61250305,0.329700023,2589.806396,0
2013/6/21 13:05,50.5,56.8125,42.66249847,0.333000034,2571.074951,0
2013/6/21 14:05,50.75,56.60625458,42.59375,0.324900001,2533.275146,0
2013/6/21 15:05,50.69374847,56.61250305,42.61250305,0.328400046,2543.400146,0
2013/6/21 16:05,50.60625458,56.70625305,42.61875153,0.330200046,2548.96875,0
2013/6/21 17:05,50.70625305,56.71875,42.59999847,0.33040002,2544.918701,0
2013/6/21 18:05,50.39375305,57.09375,42.60625458,0.332600027,2556.900146,0
2013/6/21 19:05,50.63750458,56.86250305,42.70625305,0.33070001,2553.525146,0
2013/6/21 20:05,50.80000305,56.5,42.61875153,0.327100009,2525.34375,0
2013/6/21 21:05,50.51250458,56.89375305,42.61875153,0.329700023,2550.318848,0
2013/6/21 22:05,50.41875458,56.90000153,42.59999847,0.343600005,2518.425049,0
2013/6/21 23:05,50.61250305,56.60625458,42.625,0.329400033,2543.0625,0
2013/6/22 0:05,50.55000305,56.40625,42.61250305,0.326500028,2546.775146,0
2013/6/22 1:05,50.33125305,57.00624847,42.61250305,0.329900056,2549.137451,0
2013/6/22 2:05,50.41875458,56.51875305,42.54375458,0.34580001200000005,2553.356201,0
2013/6/22 3:05,50.03125,56.50624847,42.61250305,0.328800052,2532.600098,0
2013/6/22 4:05,50.11250305,56.42500305,42.52500153,0.320000023,2553.356201,0
2013/6/22 5:05,49.91249847,56.41249847,42.53125,0.332900017,2538.84375,0
2013/6/22 6:05,50.18125153,56.11250305,42.51875305,0.328000039,2564.324951,0
2013/6/22 7:05,49.94374847,56.21250153,42.52500153,0.32780000600000003,2540.193848,0
2013/6/22 8:05,50.11875153,56.41249847,42.45000458,0.33190003,2543.231201,0
2013/6/22 9:05,50.10625458,56.10625458,42.41249847,0.33340004100000004,2537.324951,0
2013/6/22 10:05,50.09999847,56.09999847,42.41249847,0.329700023,2539.012451,0
2013/6/22 11:05,50.0625,56.10625458,42.41249847,0.322900027,2521.800049,0
2013/6/22 12:05,50.20625305,56.44374847,42.42500305,0.359900028,2532.262451,0
2013/6/22 13:05,50.40625,56.11875153,42.53125,0.316200048,2550.487549,0
2013/6/22 14:05,50.42500305,56.32500458,42.50624847,0.326800019,2548.462646,0
2013/6/22 15:05,50.33125305,56.33125305,42.50624847,0.319499999,2543.400146,0
2013/6/22 16:05,50.40625,56.39375305,42.51250458,0.329900056,2552.006348,0
2013/6/22 17:05,50.51875305,56.41249847,42.60625458,0.316300005,2551.668701,0
2013/6/22 18:05,50.20625305,56.55625153,42.63124847,0.322300047,2568.037598,0
2013/6/22 19:05,51.20000458,55.61250305,42.51875305,0.326300055,2541.543701,0
2013/6/22 20:05,51.30625153,55.70625305,42.49375153,0.331800014,2549.306396,0
2013/6/22 21:05,50.90625,56.10625458,42.51250458,0.328900009,2536.650146,0
2013/6/22 22:05,50.53749847,56.80625153,42.52500153,0.326200038,2541.712646,0
2013/6/22 23:05,50.31874847,56.375,42.55000305,0.35100004100000004,2540.025146,0
2013/6/23 0:05,50.20625305,56.125,42.5,0.327700049,2535.131348,0
2013/6/23 1:05,50.22499847,56.11250305,42.51250458,0.308900028,2552.850098,0
2013/6/23 2:05,50.21250153,56.09999847,42.52500153,0.33070001,2525.34375,0
2013/6/23 3:05,49.91875458,56.33750153,42.42500305,0.333200008,2521.96875,0
2013/6/23 4:05,50.30625153,56.30625153,42.51875305,0.32930001600000003,2537.493896,0
2013/6/23 5:05,50.40625,56.36250305,42.57500458,0.324500054,2542.21875,0
2013/6/23 6:05,50.41249847,56.30625153,42.60625458,0.326400012,2547.28125,0
2013/6/23 7:05,50.51250458,56.50624847,42.625,0.324900001,2542.21875,0
2013/6/23 8:05,50.51250458,56.54375458,42.71250153,0.325100034,2526.525146,0
2013/6/23 9:05,50.61875153,56.71250153,42.67500305,0.3292,2546.943848,0
2013/6/23 10:05,50.83750153,56.80000305,42.8125,0.327200025,2548.631348,0
2013/6/23 11:05,50.71875,56.91249847,42.80000305,0.331500024,2516.0625,0
2013/6/23 12:05,50.80625153,57.20000458,42.8125,0.322400004,2569.21875,0
2013/6/23 13:05,51.20625305,56.01875305,42.72499847,0.316000015,2526.693848,0
2013/6/23 14:05,51.3125,56.00624847,42.8125,0.329900056,2533.443848,0
2013/6/23 15:05,51.30625153,56.0,42.72499847,0.32340005,2557.068848,0
2013/6/23 16:05,50.64375305,57.0,42.80625153,0.326200038,2562.300049,0
2013/6/23 17:05,50.90625,56.91249847,42.81874847,0.329000026,2549.8125,0
2013/6/23 18:05,50.90625,56.9375,42.8125,0.33040002,2536.650146,0
2013/6/23 19:05,50.53125,57.10625458,42.80625153,0.33040002,2543.568848,0
2013/6/23 20:05,50.64375305,56.70000458,42.71250153,0.33040002,2556.900146,0
2013/6/23 21:05,50.71250153,56.74375153,42.80625153,0.33040002,2526.862549,0
2013/6/23 22:05,50.70625305,56.73750305,42.8125,0.33040002,2565.168701,0
2013/6/23 23:05,50.90000153,56.81874847,42.73125458,0.3292,2538.337646,0
2013/6/24 0:05,50.71250153,57.11250305,42.90000153,0.329400033,2542.21875,0
2013/6/24 1:05,51.00624847,56.99375153,43.02500153,0.329400033,2540.193848,0
2013/6/24 2:05,51.11250305,57.01250458,43.01250458,0.329400033,2545.087646,0
2013/6/24 3:05,51.20000458,57.10625458,43.03125,0.329400033,2538.337646,0
2013/6/24 4:05,51.31874847,57.20625305,43.05000305,0.317500025,2438.268799,0
2013/6/24 5:05,51.31874847,57.20625305,43.11250305,0.328100055,2534.962646,0
2013/6/24 6:05,51.30625153,57.21250153,42.97499847,0.328100055,2543.400146,0
2013/6/24 7:05,51.40000153,57.20625305,43.11250305,0.328200012,2545.425049,0
2013/6/24 8:05,51.20625305,57.63750458,43.11250305,0.328200012,2540.025146,0
2013/6/24 9:05,52.21250153,56.90625,43.10625458,0.288300008,2254.162598,0
2013/6/24 10:05,52.30625153,56.90625,43.20625305,0.325200051,2529.5625,0
2013/6/24 11:05,52.31874847,56.90000153,43.21250153,0.325200051,2539.856201,0
2013/6/24 12:05,51.10625458,57.59999847,43.15000153,0.327100009,2538.675049,0
2013/6/24 13:05,51.70000458,56.8125,43.01250458,0.327100009,2546.775146,0
2013/6/24 14:05,51.71250153,56.80625153,43.10625458,0.327100009,2544.581299,0
2013/6/24 15:05,51.80000305,56.90000153,43.13124847,0.33130005,2535.46875,0
2013/6/24 16:05,51.80000305,56.90000153,43.10625458,0.33130005,2528.381348,0
2013/6/24 17:05,51.71250153,56.8125,43.0,0.32110002600000004,2540.025146,0
2013/6/24 18:05,51.80625153,56.95625305,43.00624847,0.32110002600000004,2552.175049,0
2013/6/24 19:05,51.90000153,56.90625,43.11875153,0.331200033,2546.606201,0
2013/6/24 20:05,51.90000153,57.00624847,43.21875,0.326200038,2519.775146,0
2013/6/24 21:05,51.90000153,57.11250305,43.21250153,0.326200038,2531.756348,0
2013/6/24 22:05,52.00624847,57.0,43.20625305,0.325200051,2531.587646,0
2013/6/24 23:05,51.60625458,57.80625153,43.20625305,0.325200051,2538.337646,0
2013/6/25 0:05,51.61250305,57.80625153,43.23750305,0.325200051,2550.318848,0
2013/6/25 1:05,51.71875,57.80000305,43.25,0.32220003,2548.631348,0
2013/6/25 2:05,51.59999847,57.8125,43.21875,0.324200004,2534.287598,0
2013/6/25 3:05,51.70625305,57.90625,43.21250153,0.324200004,2541.543701,0
2013/6/25 4:05,51.71875,57.80625153,43.3125,0.324200004,2546.943848,0
2013/6/25 5:06,51.70625305,57.8125,43.22499847,0.324200004,2531.587646,0
2013/6/25 6:06,51.72499847,57.88750458,43.3125,0.325400025,2545.087646,0
2013/6/25 7:06,51.80625153,57.90000153,43.3125,0.325400025,2539.6875,0
2013/6/25 8:06,51.80625153,57.91875458,43.32500458,0.325400025,2541.712646,0
2013/6/25 9:06,51.71250153,58.11250305,43.40000153,0.325400025,2526.862549,0
2013/6/25 10:06,51.8125,58.10625458,43.41875458,0.325400025,2544.581299,0
2013/6/25 11:06,51.81874847,58.11875153,43.41249847,0.327300042,2543.231201,0
2013/6/25 12:06,51.83125305,58.125,43.42500305,0.327300042,2535.300049,0
2013/6/25 13:06,51.80625153,58.11250305,43.40625,0.326300055,2541.543701,0
2013/6/25 14:06,51.91249847,58.11250305,43.41249847,0.326300055,2538.675049,0
2013/6/25 15:06,51.78125,58.10625458,43.41249847,0.326200038,2538.506348,0
2013/6/25 16:06,51.91875458,58.20625305,43.50624847,0.326000005,2543.400146,0
2013/6/25 17:06,52.01250458,58.29375458,43.63124847,0.326000005,2547.956299,0
2013/6/25 18:06,52.01250458,58.31874847,43.61875153,0.324400038,2544.918701,0
2013/6/25 19:06,52.01250458,58.29375458,43.61250305,0.324400038,2547.112549,0
2013/6/25 20:06,51.93125153,58.23750305,43.56874847,0.325100034,2536.818848,0
2013/6/25 21:06,52.00624847,58.40625,43.61250305,0.334200054,2538.0,0
2013/6/25 22:06,52.125,58.40625,43.61250305,0.324100047,2551.837646,0
2013/6/25 23:06,52.10625458,58.4375,43.59999847,0.327200025,2539.856201,0
2013/6/26 0:06,52.22499847,58.40000153,43.75,0.327200025,2548.631348,0
2013/6/26 1:06,52.20625305,58.40625,43.70625305,0.326300055,2532.09375,0
2013/6/26 2:06,52.20000458,58.50624847,43.70625305,0.324600011,2526.693848,0
2013/6/26 3:06,52.23750305,58.50624847,43.70000458,0.324600011,2535.46875,0
2013/6/26 4:06,52.19374847,58.50624847,43.71250153,0.324600011,2540.025146,0
2013/6/26 5:06,52.31874847,58.50624847,43.70000458,0.329400033,2535.637451,0
2013/6/26 6:06,52.30625153,58.5,43.71250153,0.329400033,2546.775146,0
2013/6/26 7:06,52.30625153,58.50624847,43.78125,0.331200033,2543.568848,0
2013/6/26 8:06,52.3125,58.51250458,43.71250153,0.331200033,2545.59375,0
2013/6/26 9:06,52.30625153,58.60625458,43.81874847,0.331200033,2545.256348,0
2013/6/26 10:06,52.30000305,58.51250458,43.80625153,0.328100055,2533.275146,0
2013/6/26 11:06,52.35625458,58.71875,43.8125,0.328100055,2543.568848,0
2013/6/26 12:06,52.41875458,58.59375,43.91249847,0.327300042,2531.756348,0
2013/6/26 13:06,52.30000305,58.61875153,43.91249847,0.327300042,2547.618896,0
2013/6/26 14:06,52.31874847,58.625,43.83750153,0.328200012,2544.412598,0
2013/6/26 15:06,52.20000458,58.61875153,43.8125,0.328200012,2547.112549,0
2013/6/26 16:06,52.31874847,58.60625458,43.76875305,0.328200012,2541.375,0
2013/6/26 17:06,52.29375458,58.70000458,43.91249847,0.326600045,2558.756348,0
2013/6/26 18:06,52.30000305,58.71250153,43.91249847,0.310100049,2558.418701,0
2013/6/26 19:06,52.39375305,58.625,44.00624847,0.325400025,2543.568848,0
2013/6/26 20:06,52.32500458,58.65000153,44.00624847,0.329700023,2542.725098,0
2013/6/26 21:06,52.20625305,58.61250305,43.90625,0.324100047,2520.449951,0
2013/6/26 22:06,52.20625305,58.64375305,43.95000458,0.28440001600000003,2229.1875,0
2013/6/26 23:06,52.21875,58.60625458,43.92500305,0.325200051,2530.743896,0
2013/6/27 0:06,52.30625153,58.8125,44.01250458,0.325100034,2532.600098,0
2013/6/27 1:06,52.51250458,59.51250458,44.03125,0.328900009,2502.5625,0
2013/6/27 2:06,48.00624847,48.8125,42.91875458,0.127400011,0.337524414,0
2013/6/27 3:06,46.41249847,47.02500153,41.91249847,0.127200037,0.0,0
2013/6/27 4:06,44.71250153,45.23125458,40.90000153,0.127200037,0.337524414,0
2013/6/27 5:06,43.11250305,43.51875305,39.82500458,0.127200037,2.362487793,0
2013/6/27 6:06,41.61875153,42.03125,38.72500229,0.127200037,1.856262207,0
2013/6/27 7:06,40.25624847,40.61875153,37.69375229,0.127200037,2.193786621,0
2013/6/27 8:06,39.11875153,39.43125153,36.74375153,0.137400001,-1.181213379,0
2013/6/27 9:06,42.11250305,47.21875,36.625,0.353300005,2439.112549,0
2013/6/27 10:06,46.63124847,52.8125,40.32500458,0.32530000800000003,2550.487549,0
2013/6/27 11:06,48.30625153,54.71875,42.03125,0.32530000800000003,2548.293701,0
2013/6/27 12:06,48.80000305,56.01875305,42.73125458,0.334100038,2526.862549,0
2013/6/27 13:06,49.33125305,54.84375,42.40625,0.351300031,2428.650146,0
2013/6/27 14:06,49.01875305,54.70625305,42.13124847,0.347600013,2426.962646,0
2013/6/27 15:06,48.91249847,54.15000153,42.03749847,0.34520003200000005,2430.675049,0
2013/6/27 16:06,48.51250458,54.01250458,41.91875458,0.35340002200000004,2434.050049,0
2013/6/27 17:06,48.31874847,54.01250458,41.91875458,0.355300039,2435.568848,0
2013/6/27 18:06,48.51875305,53.82500458,41.92500305,0.350600034,2442.318848,0
2013/6/27 19:06,48.01250458,53.8125,41.82500458,0.351200014,2428.481201,0
2013/6/27 20:06,48.03125,53.50624847,41.71875,0.34830001,2437.931396,0
2013/6/27 21:06,47.93125153,53.41249847,41.61250305,0.349400014,2428.987549,0
2013/6/27 22:06,47.71250153,53.3125,41.52500153,0.342300028,2441.475098,0
2013/6/27 23:06,47.61250305,53.21875,41.41875458,0.353300005,2435.737549,0
2013/6/28 0:06,47.23125458,53.63750458,41.53749847,0.31430003,2541.375,0
2013/6/28 1:06,47.11250305,54.81874847,41.91875458,0.324100047,2519.606201,0
2013/6/28 2:06,47.24375153,54.59375,41.91875458,0.321200043,2519.606201,0
2013/6/28 3:06,47.10625458,54.91249847,41.92500305,0.326200038,2492.606201,0
2013/6/28 4:06,47.125,54.86250305,41.90625,0.329100043,2500.03125,0
2013/6/28 5:06,47.01250458,54.8125,41.84375,0.326600045,2502.731201,0
2013/6/28 6:06,47.05000305,54.83750153,41.84375,0.327000052,2499.356201,0
2013/6/28 7:06,47.02500153,54.8125,41.92500305,0.321200043,2497.668701,0
2013/6/28 8:06,47.51875305,53.8125,41.91875458,0.316200048,2541.881348,0
2013/6/28 9:06,47.51250458,54.125,41.9375,0.326300055,2528.550049,0
2013/6/28 10:06,47.71250153,54.30625153,42.01250458,0.315300018,2533.443848,0
2013/6/28 11:06,47.91875458,54.63124847,42.21875,0.328300029,2528.043701,0
2013/6/28 12:06,48.27500153,54.8125,42.31874847,0.322300047,2538.675049,0
2013/6/28 13:06,48.41249847,55.03125,42.41875458,0.322300047,2544.412598,0
2013/6/28 14:06,48.41249847,55.0,42.53125,0.318600029,2529.900146,0
2013/6/28 15:06,48.61875153,55.21250153,42.50624847,0.318600029,2530.068848,0
2013/6/28 16:06,48.70625305,55.3125,42.51875305,0.318600029,2536.481201,0
2013/6/28 17:06,48.90625,55.51250458,42.61250305,0.323200017,2531.756348,0
2013/6/28 18:06,49.20625305,55.72499847,42.80625153,0.323200017,2525.006348,0
2013/6/28 19:06,49.21250153,56.3125,42.83750153,0.333300024,2496.318848,0
2013/6/28 20:06,49.00624847,56.01250458,42.625,0.332100004,2507.962646,0
2013/6/28 21:06,48.70625305,55.73125458,42.51875305,0.332100004,2494.462646,0
2013/6/28 22:06,48.33125305,55.66875458,42.41249847,0.333100051,2501.043701,0
2013/6/28 23:06,47.91875458,55.625,42.33125305,0.324200004,2520.28125,0
2013/6/29 0:06,48.31874847,55.0625,42.41249847,0.310300022,2529.900146,0
2013/6/29 1:06,47.51250458,55.51250458,42.11875153,0.31430003,2505.431396,0
2013/6/29 2:06,47.83750153,55.21875,42.10625458,0.314500004,2486.025146,0
2013/6/29 3:06,47.80625153,55.01250458,42.125,0.316300005,2496.150146,0
2013/6/29 4:06,47.71875,54.81874847,42.02500153,0.315200001,2502.900146,0
2013/6/29 5:06,47.52500153,54.75624847,42.01250458,0.311500043,2501.550049,0
2013/6/29 6:06,47.3125,54.31874847,41.85625458,0.300300032,2534.962646,0
2013/6/29 7:06,47.24375153,54.51250458,41.81874847,0.312300056,2533.443848,0
2013/6/29 8:06,47.51875305,53.91875458,41.81874847,0.311500043,2543.737549,0
2013/6/29 9:06,47.53125,54.11250305,41.81874847,0.311500043,2533.443848,0
2013/6/29 10:06,47.71250153,54.32500458,41.91875458,0.312300056,2531.756348,0
2013/6/29 11:07,47.72499847,54.91875458,42.01875305,0.326000005,2519.943848,0
2013/6/29 12:07,47.91875458,54.82500458,42.01875305,0.306100041,2535.300049,0
2013/6/29 13:07,47.81874847,55.07500458,42.01875305,0.315300018,2503.068848,0
2013/6/29 14:07,47.81874847,54.61875153,41.95625305,0.302300006,2541.881348,0
2013/6/29 15:07,47.83125305,54.51250458,42.04375458,0.306500047,2535.131348,0
2013/6/29 16:07,48.03125,54.51875305,42.00624847,0.308400005,2544.074951,0
2013/6/29 17:07,47.95000458,55.01250458,42.11250305,0.313200027,2523.487549,0
2013/6/29 18:07,48.10625458,55.01250458,42.23750305,0.319400042,2525.006348,0
2013/6/29 19:07,48.40625,55.01250458,42.43125153,0.319400042,2528.212646,0
2013/6/29 20:07,48.43125153,55.26875305,42.41875458,0.33130005,2530.743896,0
2013/6/29 21:07,48.51250458,55.30625153,42.51875305,0.323100001,2550.65625,0
2013/6/29 22:07,48.40625,55.71250153,42.42500305,0.31240001300000003,2540.025146,0
2013/6/29 23:07,48.33125305,56.11250305,42.40625,0.323600024,2523.318848,0
2013/6/30 0:07,48.73125458,55.3125,42.40625,0.303600043,2531.418701,0
2013/6/30 1:07,48.61875153,55.41249847,42.33125305,0.311500043,2526.525146,0
2013/6/30 2:07,48.70625305,55.71250153,42.3125,0.311500043,2531.418701,0
2013/6/30 3:07,48.625,55.625,42.41249847,0.311500043,2520.112549,0
2013/6/30 4:07,48.51875305,55.41875458,42.3125,0.311500043,2528.212646,0
2013/6/30 5:07,48.41875458,55.31874847,42.31874847,0.311500043,2536.987549,0
2013/6/30 6:07,48.32500458,55.21250153,42.35625458,0.304400057,2543.400146,0
2013/6/30 7:07,48.15625,55.11875153,42.21875,0.304400057,2526.693848,0
2013/6/30 8:07,48.125,55.05000305,42.15000153,0.304400057,2538.0,0
